datetime,wind_speed,temperature,pressure,power_mw,hour,month,season,air_density,is_zero_power
2023-10-01 17:00:00,10.123,24.04,0.964249,42.439,17,10,4,1.1452863018238082,0
2023-10-01 18:00:00,9.31,25.468,0.963744,33.9022,18,10,4,1.1392125640797701,0
2023-10-01 19:00:00,10.769,26.244,0.96379,47.9208,19,10,4,1.136314070674286,0
2023-10-01 20:00:00,11.265,26.859,0.963441,50.960800000000006,20,10,4,1.1335740671552716,0
2023-10-01 21:00:00,10.519,27.035,0.963686,44.8701,21,10,4,1.1331975421752418,0
2023-10-01 22:00:00,8.732,25.775,0.964153,28.218700000000002,22,10,4,1.138525547410591,0
2023-10-01 23:00:00,8.453,24.094,0.964915,26.262900000000002,23,10,4,1.1458691363676243,0
2023-10-02 00:00:00,7.829,22.122,0.965456,20.9755,0,10,4,1.154168670552382,0
2023-10-02 01:00:00,7.571,20.402,0.966163,19.228,1,10,4,1.1617814005745004,0
2023-10-02 02:00:00,6.635,18.999,0.966742,12.215200000000001,2,10,4,1.1680602478158046,0
2023-10-02 03:00:00,6.704,17.57,0.967062,12.731,3,10,4,1.1741902492782128,0
2023-10-02 04:00:00,6.494,16.786,0.967254,11.446,4,10,4,1.1775990661000204,0
2023-10-02 05:00:00,3.87,16.634,0.967272,1.07808,5,10,4,1.178238676393091,0
2023-10-02 06:00:00,2.512,17.108,0.967631,0.0,6,10,4,1.1767511628792706,1
2023-10-02 07:00:00,2.637,17.525,0.967991,0.0,7,10,4,1.1755001787474382,1
2023-10-02 08:00:00,3.157,17.016,0.968311,0.0,8,10,4,1.177951484282907,1
2023-10-02 09:00:00,3.588,16.411,0.968656,0.0,9,10,4,1.1808332303092186,1
2023-10-02 10:00:00,4.205,16.073,0.969206,1.75014,10,10,4,1.182884466339166,0
2023-10-02 11:00:00,4.866,15.756,0.970031,3.62762,11,10,4,1.1851903682086211,0
2023-10-02 12:00:00,4.463,15.441,0.970606,2.42003,12,10,4,1.1871873211785395,0
2023-10-02 13:00:00,4.392,15.107,0.971189,2.222,13,10,4,1.1892768182318816,0
2023-10-02 14:00:00,4.514,14.989,0.971913,2.5884899999999997,14,10,4,1.190650799048396,0
2023-10-02 15:00:00,4.183,15.034,0.972588,1.72415,15,10,4,1.1912916643672316,0
2023-10-02 16:00:00,3.862,15.176,0.97316,1.06951,16,10,4,1.1914052348061188,0
2023-10-02 17:00:00,3.925,15.336,0.973602,1.1958499999999999,17,10,4,1.1912852828575171,0
2023-10-02 18:00:00,3.587,15.553,0.974203,0.0,18,10,4,1.191124690316295,1
2023-10-02 19:00:00,3.86,15.74,0.974695,1.06394,19,10,4,1.1909548312933376,0
2023-10-02 20:00:00,3.611,15.861,0.975108,0.0,20,10,4,1.190960638040795,1
2023-10-02 21:00:00,3.967,15.911,0.975383,1.2626199999999999,21,10,4,1.1910904496422232,0
2023-10-02 22:00:00,3.268,15.856,0.975903,0.0,22,10,4,1.1919522426937232,1
2023-10-02 23:00:00,2.622,15.914,0.976492,0.0,23,10,4,1.1924323311186467,1
2023-10-03 00:00:00,1.9,15.551,0.976999,0.0,0,10,4,1.1945515391900068,1
2023-10-03 01:00:00,1.642,15.47,0.977509,0.0,1,10,4,1.1955105239787998,1
2023-10-03 02:00:00,1.733,13.87,0.977931,0.0,2,10,4,1.2026939170259812,1
2023-10-03 03:00:00,2.332,12.512,0.9784,0.0,3,10,4,1.2089909021893075,1
2023-10-03 04:00:00,3.052,11.917,0.978686,0.0,4,10,4,1.2118684851791095,1
2023-10-03 05:00:00,2.963,11.342,0.978702,0.0,5,10,4,1.2143377010991674,1
2023-10-03 06:00:00,3.092,10.994,0.979174,0.0,6,10,4,1.21641129588998,1
2023-10-03 07:00:00,3.256,10.766,0.97958,0.0,7,10,4,1.2178929123291649,1
2023-10-03 08:00:00,3.165,10.485,0.980016,0.0,8,10,4,1.2196420983054466,1
2023-10-03 09:00:00,3.205,10.101,0.980513,0.0,9,10,4,1.2219149137451752,1
2023-10-03 10:00:00,2.973,9.769,0.98095,0.0,10,10,4,1.2238940356658166,1
2023-10-03 11:00:00,2.774,9.365,0.981546,0.0,11,10,4,1.2263888894326551,1
2023-10-03 12:00:00,2.627,8.928,0.98194,0.0,12,10,4,1.2287818762474847,1
2023-10-03 13:00:00,2.667,9.444,0.982455,0.0,13,10,4,1.2271814778078345,1
2023-10-03 14:00:00,2.766,10.514,0.982982,0.0,14,10,4,1.2232082563826565,1
2023-10-03 15:00:00,2.719,11.168,0.983321,0.0,15,10,4,1.2208154584935067,1
2023-10-03 16:00:00,2.176,12.053,0.983543,0.0,16,10,4,1.217301966336622,1
2023-10-03 17:00:00,1.583,14.427,0.983459,0.0,17,10,4,1.20714981300038,1
2023-10-03 18:00:00,2.583,18.623,0.983211,0.0,18,10,4,1.1894897092145873,1
2023-10-03 19:00:00,2.776,20.702,0.982897,0.0,19,10,4,1.1806968913580715,1
2023-10-03 20:00:00,2.629,21.681,0.982768,0.0,20,10,4,1.1766218869781626,1
2023-10-03 21:00:00,2.848,22.066,0.982752,0.0,21,10,4,1.1750682881791892,1
2023-10-03 22:00:00,3.243,22.288,0.982794,0.0,22,10,4,1.1742354918089555,1
2023-10-03 23:00:00,3.916,21.353,0.983157,1.1385,23,10,4,1.1783985888541295,0
2023-10-04 00:00:00,4.176,17.372,0.983407,1.6385999999999998,0,10,4,1.194849844192244,0
2023-10-04 01:00:00,4.152,15.985,0.983685,1.58707,1,10,4,1.2009210123281333,0
2023-10-04 02:00:00,4.053,15.09,0.984152,1.4653699999999998,2,10,4,1.2052218358358688,0
2023-10-04 03:00:00,3.246,14.635,0.984486,0.0,3,10,4,1.2075370144876747,1
2023-10-04 04:00:00,3.595,14.156,0.984597,0.0,4,10,4,1.2096866104533455,1
2023-10-04 05:00:00,4.439,13.467,0.98461,2.34532,5,10,4,1.2126105923152037,0
2023-10-04 06:00:00,4.841,13.126,0.984802,3.59234,6,10,4,1.2142917453653823,0
2023-10-04 07:00:00,4.561,13.149,0.9852,2.75305,7,10,4,1.214684901572934,0
2023-10-04 08:00:00,4.397,13.182,0.985622,2.24218,8,10,4,1.2150651455983446,0
2023-10-04 09:00:00,4.566,12.853,0.98604,2.72969,9,10,4,1.2169787797833007,0
2023-10-04 10:00:00,4.19,12.696,0.986451,1.7496099999999999,10,10,4,1.218154739713938,0
2023-10-04 11:00:00,3.448,12.434,0.986908,0.0,11,10,4,1.2198371579544436,1
2023-10-04 12:00:00,3.414,12.206,0.987288,0.0,12,10,4,1.2212818727671784,1
2023-10-04 13:00:00,3.364,13.057,0.987578,0.0,13,10,4,1.2180082122304488,1
2023-10-04 14:00:00,3.456,16.14,0.987916,0.0,14,10,4,1.2054401676517772,1
2023-10-04 15:00:00,1.882,18.914,0.98803,0.0,15,10,4,1.1941287753725531,1
2023-10-04 16:00:00,1.603,21.374,0.987933,0.0,16,10,4,1.1840386076646323,1
2023-10-04 17:00:00,1.407,23.188,0.987469,0.0,17,10,4,1.1762379471543831,1
2023-10-04 18:00:00,1.261,24.213,0.987174,0.0,18,10,4,1.1718333132734207,1
2023-10-04 19:00:00,1.704,24.921,0.986828,0.0,19,10,4,1.1686401425650472,1
2023-10-04 20:00:00,1.743,25.39,0.986391,0.0,20,10,4,1.166287534304293,1
2023-10-04 21:00:00,1.513,25.638,0.98606,0.0,21,10,4,1.1649284499379235,1
2023-10-04 22:00:00,1.978,25.596,0.985854,0.0,22,10,4,1.1648488224761386,1
2023-10-04 23:00:00,2.182,24.705,0.985776,0.0,23,10,4,1.1682409001402354,1
2023-10-05 00:00:00,1.333,20.962,0.985671,0.0,0,10,4,1.1829824340605044,1
2023-10-05 01:00:00,1.444,19.224,0.985692,0.0,1,10,4,1.1900399569707856,1
2023-10-05 02:00:00,2.0,18.16,0.985823,0.0,2,10,4,1.1945452738101636,1
2023-10-05 03:00:00,2.309,17.179,0.98597,0.0,3,10,4,1.1987602783202926,1
2023-10-05 04:00:00,2.608,16.368,0.985835,0.0,4,10,4,1.2019536593961415,1
2023-10-05 05:00:00,2.137,15.992,0.985566,0.0,5,10,4,1.2031882811267,1
2023-10-05 06:00:00,1.92,15.562,0.98543,0.0,6,10,4,1.20481400049479,1
2023-10-05 07:00:00,2.516,15.037,0.985549,0.0,7,10,4,1.207154608631551,1
2023-10-05 08:00:00,2.875,14.638,0.985449,0.0,8,10,4,1.2087055974163492,1
2023-10-05 09:00:00,3.321,14.281,0.985417,0.0,9,10,4,1.2101675563044836,1
2023-10-05 10:00:00,4.038,14.01,0.985441,1.45359,10,10,4,1.211339123035871,0
2023-10-05 11:00:00,4.126,13.78,0.985576,1.63557,11,10,4,1.212476199262471,0
2023-10-05 12:00:00,4.7,13.416,0.985426,3.22634,12,10,4,1.2138315353590936,0
2023-10-05 13:00:00,5.201,13.948,0.985451,5.09554,13,10,4,1.211613011737543,0
2023-10-05 14:00:00,4.644,17.01,0.985271,2.9998,14,10,4,1.1986081290757686,0
2023-10-05 15:00:00,2.766,19.736,0.984963,0.0,15,10,4,1.187081030329261,1
2023-10-05 16:00:00,2.503,22.293,0.984342,0.0,16,10,4,1.1760651277754945,1
2023-10-05 17:00:00,2.684,24.103,0.98361,0.0,17,10,4,1.1680347140421172,1
2023-10-05 18:00:00,2.547,24.858,0.983014,0.0,18,10,4,1.164369555285872,1
2023-10-05 19:00:00,3.265,25.067,0.982396,0.0,19,10,4,1.1628220265439093,1
2023-10-05 20:00:00,3.794,25.666,0.98176,0.892145,20,10,4,1.1597397608459314,0
2023-10-05 21:00:00,3.959,26.107,0.981096,1.17649,21,10,4,1.1572474923562899,0
2023-10-05 22:00:00,4.237,26.16,0.98049,1.84154,22,10,4,1.1563278959129075,0
2023-10-05 23:00:00,5.229,25.155,0.98027,4.81253,23,10,4,1.159963276925008,0
2023-10-06 00:00:00,6.074,23.621,0.980088,8.76509,0,10,4,1.1657426151387618,0
2023-10-06 01:00:00,6.234,19.858,0.980203,10.344100000000001,1,10,4,1.1808523834675388,0
2023-10-06 02:00:00,5.425,18.293,0.98012,5.8557,2,10,4,1.187092835410175,0
2023-10-06 03:00:00,5.492,17.671,0.980131,6.24325,3,10,4,1.1896451084707658,0
2023-10-06 04:00:00,4.768,16.934,0.979958,3.36935,4,10,4,1.1924570582671485,0
2023-10-06 05:00:00,4.36,16.568,0.979556,2.20283,5,10,4,1.193473696498045,0
2023-10-06 06:00:00,4.234,16.151,0.979568,1.87079,6,10,4,1.1952086174933163,0
2023-10-06 07:00:00,4.792,16.959,0.979535,3.43915,7,10,4,1.1918396177610733,0
2023-10-06 08:00:00,5.108,17.342,0.979748,4.63,8,10,4,1.1905270574082387,0
2023-10-06 09:00:00,9.585,15.087,0.980309,38.4024,9,10,4,1.2005280787241328,0
2023-10-06 10:00:00,8.135,13.762,0.980923,24.8368,10,10,4,1.206827689395554,0
2023-10-06 11:00:00,7.083,12.951,0.981537,16.232,11,10,4,1.2110061838738995,0
2023-10-06 12:00:00,6.62,12.794,0.981989,12.6805,12,10,4,1.212229074451906,0
2023-10-06 13:00:00,7.241,12.358,0.98247,17.586599999999997,13,10,4,1.214674956039389,0
2023-10-06 14:00:00,6.417,11.916,0.982696,11.4824,14,10,4,1.2168381794923933,0
2023-10-06 15:00:00,6.986,11.32,0.982916,15.5547,15,10,4,1.219660595766712,0
2023-10-06 16:00:00,6.823,11.133,0.982997,14.2654,16,10,4,1.220563458412204,0
2023-10-06 17:00:00,6.859,11.433,0.982849,14.5181,17,10,4,1.2190931978709152,0
2023-10-06 18:00:00,6.365,12.572,0.982494,11.235700000000001,18,10,4,1.2137948391923639,0
2023-10-06 19:00:00,6.212,13.235,0.982244,10.555200000000001,19,10,4,1.2106766842628258,0
2023-10-06 20:00:00,6.039,12.787,0.982074,9.4554,20,10,4,1.2123636828541031,0
2023-10-06 21:00:00,6.255,12.892,0.98179,10.7921,21,10,4,1.2115681822790751,0
2023-10-06 22:00:00,5.702,12.513,0.982008,7.68834,22,10,4,1.2134449936585427,0
2023-10-06 23:00:00,5.607,12.773,0.981833,7.09169,23,10,4,1.2121255178796468,0
2023-10-07 00:00:00,5.642,13.018,0.981962,7.27576,0,10,4,1.2112468892692254,0
2023-10-07 01:00:00,6.813,12.962,0.982171,14.0815,1,10,4,1.2117418149215862,0
2023-10-07 02:00:00,7.032,12.97,0.982567,15.8264,2,10,4,1.212196480901318,0
2023-10-07 03:00:00,6.986,12.868,0.982595,15.461,3,10,4,1.21266333153665,0
2023-10-07 04:00:00,7.312,11.825,0.982598,18.1822,4,10,4,1.2171053591413385,0
2023-10-07 05:00:00,7.371,11.567,0.982284,18.7027,5,10,4,1.2178189630896195,0
2023-10-07 06:00:00,7.414,11.264,0.982156,18.8979,6,10,4,1.21895750329301,0
2023-10-07 07:00:00,6.873,10.856,0.982281,14.6531,7,10,4,1.2208640055214812,0
2023-10-07 08:00:00,7.485,10.16,0.982269,19.6839,8,10,4,1.2238483177604758,0
2023-10-07 09:00:00,6.524,9.867,0.982565,12.132299999999999,9,10,4,1.2254845155623733,0
2023-10-07 10:00:00,6.835,9.58,0.982881,14.4084,10,10,4,1.2271230330095886,0
2023-10-07 11:00:00,5.747,9.419,0.983333,7.97792,11,10,4,1.2283868555127073,0
2023-10-07 12:00:00,5.515,9.288,0.983369,6.62004,12,10,4,1.229001596518918,0
2023-10-07 13:00:00,5.582,9.146,0.983777,7.076770000000001,13,10,4,1.230129976087737,0
2023-10-07 14:00:00,6.733,8.945,0.984145,13.6915,14,10,4,1.2314669563456981,0
2023-10-07 15:00:00,6.426,9.0,0.984668,11.677299999999999,15,10,4,1.2318812099950542,0
2023-10-07 16:00:00,6.119,10.503,0.98473,10.0674,16,10,4,1.2254309618151056,0
2023-10-07 17:00:00,6.464,12.817,0.98433,11.6754,17,10,4,1.2150212216722982,0
2023-10-07 18:00:00,6.019,13.947,0.983975,9.266620000000001,18,10,4,1.2098024821296773,0
2023-10-07 19:00:00,6.01,14.789,0.983869,9.17866,19,10,4,1.206134794382952,0
2023-10-07 20:00:00,5.65,15.41,0.983493,7.32869,20,10,4,1.2030791632273405,0
2023-10-07 21:00:00,5.734,15.634,0.983252,7.75095,21,10,4,1.2018513955251333,0
2023-10-07 22:00:00,6.185,15.385,0.983064,10.3506,22,10,4,1.2026585745086538,0
2023-10-07 23:00:00,6.179,14.566,0.983103,10.3451,23,10,4,1.206129858262828,0
2023-10-08 00:00:00,6.116,13.276,0.98324,9.97597,0,10,4,1.2117308399304418,0
2023-10-08 01:00:00,7.398,12.907,0.983353,18.8435,1,10,4,1.2134333546148464,0
2023-10-08 02:00:00,7.216,12.495,0.983549,17.2948,2,10,4,1.2154257579471384,0
2023-10-08 03:00:00,7.205,12.259,0.983668,16.9373,3,10,4,1.216577949944323,0
2023-10-08 04:00:00,7.242,12.061,0.983613,16.9456,4,10,4,1.217354456227196,0
2023-10-08 05:00:00,7.225,11.711,0.983235,16.6425,5,10,4,1.2183817813652782,0
2023-10-08 06:00:00,6.85,11.361,0.983747,13.981200000000001,6,10,4,1.2205158398484786,0
2023-10-08 07:00:00,7.279,11.192,0.983726,17.353099999999998,7,10,4,1.221215189378133,0
2023-10-08 08:00:00,7.346,10.946,0.98393,18.250700000000002,8,10,4,1.2225261136523706,0
2023-10-08 09:00:00,7.734,10.023,0.984003,21.6698,9,10,4,1.226601924816096,0
2023-10-08 10:00:00,7.028,9.04,0.984561,16.0858,10,10,4,1.2315727480090324,0
2023-10-08 11:00:00,6.63,8.101,0.98497,12.889899999999999,11,10,4,1.2361978643987293,0
2023-10-08 12:00:00,5.703,8.07,0.985042,7.4387,12,10,4,1.2364245097947764,0
2023-10-08 13:00:00,4.187,8.198,0.985305,1.71879,13,10,4,1.2361919626238542,0
2023-10-08 14:00:00,3.479,8.333,0.985595,0.0,14,10,4,1.2359627494832202,1
2023-10-08 15:00:00,2.905,8.762,0.98588,0.0,15,10,4,1.2344387751810926,1
2023-10-08 16:00:00,2.069,10.016,0.985631,0.0,16,10,4,1.2286616689681151,1
2023-10-08 17:00:00,1.703,11.783,0.985114,0.0,17,10,4,1.2204016934822122,1
2023-10-08 18:00:00,2.152,12.417,0.98477,0.0,18,10,4,1.2172670095043125,1
2023-10-08 19:00:00,1.654,13.839,0.984287,0.0,19,10,4,1.2106415062763063,1
2023-10-08 20:00:00,1.962,14.835,0.983837,0.0,20,10,4,1.2059029149668579,1
2023-10-08 21:00:00,1.918,15.593,0.983333,0.0,21,10,4,1.2021210743649893,1
2023-10-08 22:00:00,2.118,15.458,0.983045,0.0,22,10,4,1.20233113786676,1
2023-10-08 23:00:00,2.816,14.835,0.983139,0.0,23,10,4,1.2050473665023795,1
2023-10-09 00:00:00,3.839,11.738,0.983011,1.05151,0,10,4,1.2179887656544985,0
2023-10-09 01:00:00,3.755,9.745,0.983246,0.869264,1,10,4,1.2268627422952807,0
2023-10-09 02:00:00,3.037,8.355,0.983489,0.0,2,10,4,1.2332253828235504,1
2023-10-09 03:00:00,3.204,7.486,0.983642,0.0,3,10,4,1.237236557128322,1
2023-10-09 04:00:00,3.791,6.837,0.983598,0.9551860000000001,4,10,4,1.2400489558649084,0
2023-10-09 05:00:00,3.417,6.201,0.983455,0.0,5,10,4,1.2426914878560393,1
2023-10-09 06:00:00,3.474,5.831,0.983476,0.0,6,10,4,1.2443661846399785,1
2023-10-09 07:00:00,3.443,5.412,0.983561,0.0,7,10,4,1.24634561238153,1
2023-10-09 08:00:00,3.824,4.839,0.983778,1.0424,8,10,4,1.2491901647797155,0
2023-10-09 09:00:00,4.207,4.508,0.984028,1.90076,9,10,4,1.2509971675156475,0
2023-10-09 10:00:00,3.191,3.942,0.984101,0.0,10,10,4,1.2536455026122157,1
2023-10-09 11:00:00,2.428,3.344,0.984282,0.0,11,10,4,1.2565879560073951,1
2023-10-09 12:00:00,2.659,2.929,0.984375,0.0,12,10,4,1.2585957574671096,1
2023-10-09 13:00:00,3.192,3.202,0.984591,0.0,13,10,4,1.2576283268411381,1
2023-10-09 14:00:00,2.497,6.571,0.984552,0.0,14,10,4,1.2424320550659724,1
2023-10-09 15:00:00,1.551,9.688,0.984595,0.0,15,10,4,1.2287935685033131,1
2023-10-09 16:00:00,1.583,11.987,0.984275,0.0,16,10,4,1.21848991676744,1
2023-10-09 17:00:00,1.239,13.635,0.98354,0.0,17,10,4,1.2105832374191479,1
2023-10-09 18:00:00,0.826,14.942,0.982982,0.0,18,10,4,1.2044074352586323,1
2023-10-09 19:00:00,1.034,16.065,0.982451,0.0,19,10,4,1.1990827259668047,1
2023-10-09 20:00:00,1.14,16.941,0.981919,0.0,20,10,4,1.194814459446052,1
2023-10-09 21:00:00,1.337,17.561,0.981479,0.0,21,10,4,1.1917320189122833,1
2023-10-09 22:00:00,1.735,17.77,0.981232,0.0,22,10,4,1.1905761690181176,1
2023-10-09 23:00:00,1.474,16.764,0.981103,0.0,23,10,4,1.194550396776483,1
2023-10-10 00:00:00,1.362,12.652,0.980983,0.0,0,10,4,1.2115888806128856,1
2023-10-10 01:00:00,1.582,11.288,0.980995,0.0,1,10,4,1.2174138515400095,1
2023-10-10 02:00:00,2.967,10.213,0.980985,0.0,2,10,4,1.222019922260467,1
2023-10-10 03:00:00,3.731,9.526,0.981181,0.816256,3,10,4,1.2252346033594788,0
2023-10-10 04:00:00,4.381,9.003,0.981145,2.2444499999999996,4,10,4,1.2274606656565905,0
2023-10-10 05:00:00,4.388,8.716,0.981068,2.35539,5,10,4,1.2286140548207367,0
2023-10-10 06:00:00,4.46,8.106,0.981299,2.5768400000000002,6,10,4,1.2315686393847904,0
2023-10-10 07:00:00,4.458,8.079,0.981668,2.5539899999999998,7,10,4,1.2321500327020645,0
2023-10-10 08:00:00,3.834,8.108,0.981864,1.05221,8,10,4,1.2322689738763704,0
2023-10-10 09:00:00,3.482,8.298,0.982211,0.0,9,10,4,1.2318722948545473,1
2023-10-10 10:00:00,3.623,8.871,0.98256,0.612272,10,10,4,1.2298062421042901,0
2023-10-10 11:00:00,3.858,10.615,0.982937,1.08419,11,10,4,1.2227169045186328,0
2023-10-10 12:00:00,3.273,10.613,0.983298,0.0,12,10,4,1.2231745887251495,1
2023-10-10 13:00:00,2.88,10.194,0.983613,0.0,13,10,4,1.2253758040227243,1
2023-10-10 14:00:00,3.331,12.641,0.984067,0.0,14,10,4,1.2154446362626985,1
2023-10-10 15:00:00,2.38,15.105,0.984323,0.0,15,10,4,1.2053685201886208,1
2023-10-10 16:00:00,4.06,17.389,0.984281,1.46327,16,10,4,1.1958417882660304,0
2023-10-10 17:00:00,4.642,19.004,0.984019,2.95374,17,10,4,1.1889147321361322,0
2023-10-10 18:00:00,4.858,19.881,0.983961,3.6420100000000004,18,10,4,1.1852866126450845,0
2023-10-10 19:00:00,5.353,20.513,0.983775,5.54528,19,10,4,1.182512150850107,0
2023-10-10 20:00:00,5.843,20.512,0.983851,8.10508,20,10,4,1.1826075310687552,0
2023-10-10 21:00:00,5.502,20.409,0.983811,6.29329,21,10,4,1.182974370730705,0
2023-10-10 22:00:00,6.175,19.616,0.984021,9.79268,22,10,4,1.1864318282419013,0
2023-10-10 23:00:00,6.07,18.09,0.98445,9.42284,23,10,4,1.193168287914076,0
2023-10-11 00:00:00,8.042,14.791,0.984867,23.9486,0,10,4,1.2073498663605016,0
2023-10-11 01:00:00,8.409,13.433,0.985357,27.4113,1,10,4,1.2136745432879386,0
2023-10-11 02:00:00,8.149,12.248,0.985713,24.24,2,10,4,1.2191541465334368,0
2023-10-11 03:00:00,7.772,11.271,0.985948,21.196,3,10,4,1.2236336526634617,0
2023-10-11 04:00:00,8.655,10.55,0.986046,29.899900000000002,4,10,4,1.2268653502928093,0
2023-10-11 05:00:00,10.419,9.893,0.986064,48.0696,5,10,4,1.229735600771579,0
2023-10-11 06:00:00,9.878,9.123,0.985871,42.6359,6,10,4,1.232848792138434,0
2023-10-11 07:00:00,9.255,8.532,0.986308,36.2622,7,10,4,1.235983067951075,0
2023-10-11 08:00:00,8.343,7.436,0.98639,27.408,8,10,4,1.2409141136903452,0
2023-10-11 09:00:00,6.628,6.01,0.986698,13.0404,9,10,4,1.2476423828181986,0
2023-10-11 10:00:00,3.517,5.745,0.987063,0.0,10,10,4,1.2492898328989435,1
2023-10-11 11:00:00,2.235,5.171,0.987433,0.0,11,10,4,1.252335588193473,1
2023-10-11 12:00:00,2.013,4.948,0.987639,0.0,12,10,4,1.2536012794848987,1
2023-10-11 13:00:00,2.226,5.54,0.988006,0.0,13,10,4,1.2514031897649096,1
2023-10-11 14:00:00,1.886,8.627,0.988428,0.0,14,10,4,1.2382221245510405,1
2023-10-11 15:00:00,1.313,11.572,0.988507,0.0,15,10,4,1.2255126108452796,1
2023-10-11 16:00:00,1.856,14.181,0.988338,0.0,16,10,4,1.2141771919285371,1
2023-10-11 17:00:00,1.733,16.343,0.987983,0.0,17,10,4,1.2046765768016512,1
2023-10-11 18:00:00,0.922,18.072,0.987451,0.0,18,10,4,1.1968795180745806,1
2023-10-11 19:00:00,1.308,19.62,0.987231,0.0,19,10,4,1.190285855142732,1
2023-10-11 20:00:00,1.431,20.708,0.986914,0.0,20,10,4,1.1854980733584537,1
2023-10-11 21:00:00,2.079,21.436,0.986527,0.0,21,10,4,1.1821046715115051,1
2023-10-11 22:00:00,1.595,21.553,0.986298,0.0,22,10,4,1.1813610742807172,1
2023-10-11 23:00:00,0.908,20.449,0.986441,0.0,23,10,4,1.185975190158774,1
2023-10-12 00:00:00,1.416,18.701,0.986681,0.0,0,10,4,1.193368694312141,1
2023-10-12 01:00:00,1.281,17.463,0.986929,0.0,1,10,4,1.198753626473128,1
2023-10-12 02:00:00,1.81,16.16,0.986862,0.0,2,10,4,1.2040708496152133,1
2023-10-12 03:00:00,1.321,15.669,0.986843,0.0,3,10,4,1.206094580840502,1
2023-10-12 04:00:00,0.675,15.762,0.986823,0.0,4,10,4,1.2056819065946862,1
2023-10-12 05:00:00,0.925,15.494,0.986332,0.0,5,10,4,1.2062009057573388,1
2023-10-12 06:00:00,1.041,14.628,0.986484,0.0,6,10,4,1.2100171253836536,1
2023-10-12 07:00:00,1.645,15.582,0.986687,0.0,7,10,4,1.2062672815184996,1
2023-10-12 08:00:00,0.995,15.014,0.986564,0.0,8,10,4,1.2084942855159306,1
2023-10-12 09:00:00,1.275,14.441,0.986856,0.0,9,10,4,1.2112605039047488,1
2023-10-12 10:00:00,0.673,13.591,0.98686,0.0,10,10,4,1.2148560252200014,1
2023-10-12 11:00:00,1.332,13.028,0.987099,0.0,11,10,4,1.2175408154665657,1
2023-10-12 12:00:00,1.49,13.924,0.987521,0.0,12,10,4,1.2142595850638747,1
2023-10-12 13:00:00,1.615,13.191,0.987762,0.0,13,10,4,1.2176650429319518,1
2023-10-12 14:00:00,1.186,15.597,0.987935,0.0,14,10,4,1.2077302720318726,1
2023-10-12 15:00:00,2.316,16.416,0.988724,0.0,15,10,4,1.2052761713247215,1
2023-10-12 16:00:00,2.284,17.544,0.9887,0.0,16,10,4,1.2005701119768128,1
2023-10-12 17:00:00,2.051,17.563,0.988326,0.0,17,10,4,1.2000375314712626,1
2023-10-12 18:00:00,1.341,17.799,0.988156,0.0,18,10,4,1.198857885912134,1
2023-10-12 19:00:00,3.05,18.27,0.988202,0.0,19,10,4,1.1969759812755951,1
2023-10-12 20:00:00,3.728,19.777,0.987863,0.800489,20,10,4,1.1904094800885785,0
2023-10-12 21:00:00,4.478,20.733,0.987523,2.51763,21,10,4,1.1861287046110038,0
2023-10-12 22:00:00,3.806,21.489,0.987246,0.94553,22,10,4,1.1827534189954634,0
2023-10-12 23:00:00,3.901,20.849,0.987442,1.08355,23,10,4,1.185563454729967,0
2023-10-13 00:00:00,6.168,19.162,0.987522,9.67189,0,10,4,1.1925022206064453,0
2023-10-13 01:00:00,7.456,17.467,0.987444,19.0431,1,10,4,1.1993626529133687,0
2023-10-13 02:00:00,7.45,16.125,0.987639,19.001,2,10,4,1.205164665533459,0
2023-10-13 03:00:00,6.708,16.16,0.98778,13.1364,3,10,4,1.205190901902105,0
2023-10-13 04:00:00,5.532,15.352,0.987549,6.22071,4,10,4,1.2082836159423203,0
2023-10-13 05:00:00,5.129,15.383,0.987339,4.78491,5,10,4,1.207896886792352,0
2023-10-13 06:00:00,5.48,14.925,0.987357,6.28837,6,10,4,1.209839334228856,0
2023-10-13 07:00:00,8.466,14.672,0.987485,27.8266,7,10,4,1.2110597820193962,0
2023-10-13 08:00:00,9.072,14.721,0.987541,34.1069,8,10,4,1.210922308493442,0
2023-10-13 09:00:00,8.252,14.354,0.987565,25.9291,9,10,4,1.2124975219932326,0
2023-10-13 10:00:00,8.652,13.919,0.987728,29.673299999999998,10,10,4,1.2145352667494815,0
2023-10-13 11:00:00,9.582,14.033,0.987992,38.5711,11,10,4,1.2143776377208972,0
2023-10-13 12:00:00,10.629,14.152,0.988109,49.6971,12,10,4,1.2140183940448745,0
2023-10-13 13:00:00,12.072,14.463,0.988273,56.902699999999996,13,10,4,1.2129069359192022,0
2023-10-13 14:00:00,10.544,16.209,0.988454,48.483,14,10,4,1.2058090235970338,0
2023-10-13 15:00:00,8.213,17.903,0.988498,25.2443,15,10,4,1.1988442816240674,0
2023-10-13 16:00:00,7.241,19.79,0.988162,17.1904,16,10,4,1.1907169419401793,0
2023-10-13 17:00:00,6.283,21.934,0.987494,10.5979,17,10,4,1.181266437576916,0
2023-10-13 18:00:00,6.694,23.604,0.986933,12.1905,18,10,4,1.1739514870882042,0
2023-10-13 19:00:00,6.985,24.581,0.986311,14.223600000000001,19,10,4,1.169361744354629,0
2023-10-13 20:00:00,7.595,25.047,0.985686,18.903,20,10,4,1.1667945165634452,0
2023-10-13 21:00:00,7.53,25.267,0.985013,18.337,21,10,4,1.1651382595939177,0
